ObjectType;OldId;Name;NewId
"page;69855;""Awaiting HOS Action"";"
"page;69856;""Closed Employee Transfers"";"
"page;69857;""Employee Airtime Allocation"";"
"page;69858;""Approved Airtime Allowance"";"
"page;69859;""Applications Pending Mobility "";"
"page;69860;""Appications Pending HOD Mobili"";"
"page;69861;""Applications Pending HR Action"";"
"page;69862;""Application Awaiting Mobility"";"
"page;69863;""Awaiting HOD Mobility"";"
"page;69864;""Awaiting HR Action"";"
"page;69880;""Transfers Awaiting HOS Release"";"
"page;69881;""Transfer Awaiting HOS Release"";"
"page;69882;""Mgt Pending Reccomendation"";"
"page;69883;""App Pending Mobility"";"
"page;69884;""App Pending Mob HOD"";"
"page;69885;""Apps Pending HR"";"
"page;69886;""Approved Mgt Apps"";"
"page;69887;""Apps Awaiting HOS Release"";"
"page;69888;""Applications Awaiting HOS Conf"";"
"page;69889;""Closed Mgt Trans"";"
"page;69890;""Rejected Mgt"";"
"page;69891;""App HOS Reccomendation"";"
"page;69892;""Apps Awaiting Mobility"";"
"page;69893;""Apps Awaiting HOD Mob"";"
"page;69894;""Awaiting HR Actioning"";"
"page;69895;""Approved Mgt Transfer"";"
"page;69896;""Mgt Awaiting HOS Release"";"
"page;69897;""Apps Awaiting HOS Conf"";"
"page;69898;""Closed Employee Trans"";"
"page;69899;""Mgt Rejected Apps"";"
"page;70000;""Supplier Category"";"
"page;70001;""Pre Qualified Suppliers"";"
"page;70002;""Outward Bank Statement"";"
"page;70008;""Procurement method"";"
"page;70009;""Vendor Target Groups"";"
"page;70028;""Invoices API"";"
"page;70032;""Tender Bids"";"
"page;70033;""Request For Proposal"";"
"page;70034;""Request For Proposal Card"";"
"page;70036;""Tender"";"
"page;70089;""Purchase Requisition API"";"
"page;70099;""Commitment Entries List"";"
"page;70106;""PAS Core Values"";"
"page;70106;""PAS Core Values"";"
"page;70122;""OTP Card"";"
"page;70132;""Asset Transfer Card"";"
"page;70136;""Asset Auction Card"";"
"page;70140;""Asset Trade-in Card"";"
"page;70142;""Asset Disposal Vouchers"";"
"page;70143;""Asset Disposal Subform"";"
"page;70144;""Asset Disposal Voucher Card"";"
"page;70147;""Approved Depart Plans"";"
"page;70148;""Planning Lines app"";"
"page;70149;""Plan entries approved"";"
"page;70150;""Approved Proc Plan"";"
"page;70151;""Submitted Evaluation Reports"";"
"page;70152;""PMMU Output Activities"";"
"page;70152;""PMMU Output Activities"";"
"page;70153;""Approved Professional Opinions"";"
"page;70154;""Request For Proposal List"";"
"page;70155;""Request for Proposals Card"";"
"page;70156;""Approved RFPs"";"
"page;70157;""Published RFPs"";"
"page;70158;""Outward Integration Logs"";"
"page;70159;""Offline Deposit Buffer"";"
"page;70160;""Offline Statement List"";"
"page;70476;""Unit Specific Controls"";"
"page;75170;""RFI Responsibility Center"";"
"page;75321;""Invitation to Tender Card"";"
"page;75322;""Invitation to Tender Subform"";"
"page;75323;""Invitation to Tender List"";"
"page;75361;""Functional Disposal Plan"";"
"page;75362;""Functional Disposal plans"";"
"page;75366;""Approved Proc Plans"";"
"page;75367;""Approved Dept Plans"";"
"page;75453;""Item Creation Requests"";"
"page;75555;""Approved Open Tender Invitatio"";"
"page;80027;""Strategic Theme"";"
"page;80028;""Strategic Objectives"";"
"page;80029;""Strategies"";"
"page;80033;""Annual Strategy Workplans"";"
"page;80033;""Annual Strategy Workplans"";"
"page;80035;""Strategy Workplan Lines"";"
"page;80035;""Strategy Workplan Lines"";"
"page;80049;""Board/Executive PC"";"
"page;80081;""Functional/Operational PC"";"
"page;80090;""Standard Perform Appraisal"";"
"page;80192;""CSP Planned Years"";"
"page;80196;""All CSP CARD"";"
"page;80417;""Functional AWP Card"";"
"page;80418;""Functional Annual Workplans"";"
"page;80463;""All Annual Strategy Workplan"";"
"page;80472;""Supplementary Budget"";"
"page;81282;""PR Period Transaction List"";"
"page;81283;""HR Activities Cue"";"
"page;81284;""PR Payroll Activities Cue"";"
"page;81286;""HR Bank Summary"";"
"page;81288;""PR Salary Information"";"
"page;81290;""PR Transaction Codes List"";"
"page;81292;""PR Payroll Buffer List"";"
"page;81333;""PR Third Party Charges"";"
"page;90000;""Audit Role center"";"
"page;90001;""Audit activities"";"
"page;95000;""StakeHolders"";"
"pageextension;50003;""Employment Contracts"";"
"pageextension;52193424;""Company Information"" ;"
pageextension;52193425;Currencies ;
"pageextension;52193426;""Finance Charge Terms"" ;"
"pageextension;52193427;""Salespersons/Purchasers"" ;"
"pageextension;52193428;""Chart of Accounts"" ;"
"pageextension;52193429;""G/L Account Card"" ;"
"pageextension;52193430;""G/L Account List"" ;"
"pageextension;52193431;""General Ledger Entries"" ;"
"pageextension;52193432;""Customer Card"" ;"
"pageextension;52193433;""Customer List"" ;"
"pageextension;52193434;""Customer Ledger Entries"" ;"
"pageextension;52193435;""Vendor Card"" ;"
"pageextension;52193436;""Vendor List"" ;"
"pageextension;52193437;""Vendor Ledger Entries"" ;"
"pageextension;52193438;""Item Card"" ;"
"pageextension;52193439;""Item List"" ;"
"pageextension;52193440;""Item Ledger Entries"" ;"
"pageextension;52193441;""General Journal"" ;"
"pageextension;52193442;""Item Journal"" ;"
"pageextension;52193443;""Sales Quote"" ;"
"pageextension;52193444;""Sales Order"" ;"
"pageextension;52193445;""Sales Invoice"" ;"
"pageextension;52193447;""Sales Order Subform"" ;"
"pageextension;52193448;""Sales Invoice Subform"" ;"
"pageextension;52193449;""Purchase Quote"" ;"
"pageextension;52193450;""Purchase Order"";"
"pageextension;52193452;""Purchase Credit Memo"" ;"
"pageextension;52193455;""Resource Card"" ;"
"pageextension;52193456;""Resource List"" ;"
"pageextension;52193457;""Job Card"";"
"pageextension;52193458;""Sales Quote Subform"" ;"
"pageextension;52193459;""Sales Cr. Memo Subform"" ;"
"pageextension;52193460;""Purchase Quote Subform"" ;"
"pageextension;52193461;""Purch. Cr. Memo Subform"" ;"
"pageextension;52193462;""Accounting Periods"" ;"
"pageextension;52193463;""Account Schedule"" ;"
"pageextension;52193464;""Customer Posting Groups"" ;"
pageextension;52193465;Budget ;
"pageextension;52193466;""General Ledger Setup"" ;"
"pageextension;52193467;""User Setup"" ;"
"pageextension;52193468;""G/L Budget Entries"" ;"
"pageextension;52193469;""Posted Sales Invoice"" ;"
"pageextension;52193470;""Posted Sales Credit Memo"" ;"
"pageextension;52193471;""Posted Sales Invoices"" ;"
"pageextension;52193472;""Posted Sales Credit Memos"" ;"
"pageextension;52193473;""Posted Purchase Invoices"" ;"
"pageextension;52193474;""Sales Statistics"" ;"
"pageextension;52193475;""Purchase Statistics"" ;"
"pageextension;52193476;""Acc. Sched. KPI Web Service"" ;"
"pageextension;52193477;""Job Journal"" ;"
"pageextension;52193478;""Resource Capacity"" ;"
"pageextension;52193479;""Apply Customer Entries"" ;"
"pageextension;52193480;""Apply Vendor Entries"" ;"
"pageextension;52193481;""General Journal Batches"" ;"
"pageextension;52193482;""Recurring General Journal"" ;"
"pageextension;52193483;""Recurring Job Jnl."" ;"
"pageextension;52193484;""VAT Statement"" ;"
"pageextension;52193485;""Intrastat Jnl. Batches"" ;"
"pageextension;52193486;""Check Credit Limit"" ;"
pageextension;52193487;Navigate ;
"pageextension;52193488;""Res. Availability Lines"" ;"
"pageextension;52193489;""Bank Account Ledger Entries"" ;"
"pageextension;52193490;""Apply Bank Acc. Ledger Entries"" ;"
"pageextension;52193491;""Phys. Inventory Journal"" ;"
"pageextension;52193492;""Sales Order Statistics"" ;"
"pageextension;52193493;""Purchase Order Statistics"" ;"
"pageextension;52193494;""Reminder Terms"" ;"
"pageextension;52193495;""Reminder Levels"" ;"
"pageextension;52193496;""Reminder Lines"" ;"
"pageextension;52193497;""Reminder Statistics"" ;"
"pageextension;52193498;""Issued Reminder"" ;"
"pageextension;52193499;""Issued Reminder Lines"" ;"
"pageextension;52193500;""Issued Reminder Statistics"" ;"
"pageextension;52193501;""No. Series"" ;"
"pageextension;52193502;""No. Series Relationships"" ;"
"pageextension;52193503;""Sales & Receivables Setup"" ;"
"pageextension;52193504;""Purchases & Payables Setup"" ;"
"pageextension;52193505;""VAT Posting Setup"" ;"
"pageextension;52193506;""VAT Posting Setup Card"" ;"
"pageextension;52193507;""Currencies for Reminder Level"" ;"
"pageextension;52193508;""Column Layout"" ;"
"pageextension;52193509;""Acc. Schedule Overview"" ;"
"pageextension;52193510;""Finance Charge Terms Card"" ;"
"pageextension;52193511;""Available - Purchase Lines"" ;"
"pageextension;52193512;""Blanket Sales Order"" ;"
"pageextension;52193513;""Blanket Sales Order Subform"" ;"
"pageextension;52193514;""Blanket Purchase Order"" ;"
"pageextension;52193515;""Blanket Purchase Order Subform"" ;"
"pageextension;52193516;""Application Worksheet"" ;"
"pageextension;52193517;""View Applied Entries"" ;"
"pageextension;52193518;""Dimension Values"" ;"
"pageextension;52193519;""VAT Rate Change Setup"" ;"
"pageextension;52193520;""Analysis by Dimensions"" ;"
"pageextension;52193522;""Change Log Entries"" ;"
"pageextension;52193523;""Approval Entries"" ;"
"pageextension;52193524;""Approval User Setup"" ;"
"pageextension;52193527;""VAT Report"" ;"
"pageextension;52193528;""VAT Report Setup"" ;"
"pageextension;52193529;""VAT Report List"" ;"
"pageextension;52193530;""Analysis Report Chart Matrix"" ;"
"pageextension;52193531;""Certificates of Supply"" ;"
"pageextension;52193532;""Name/Value Lookup"" ;"
"pageextension;52193533;""Cash Flow Availability Lines"" ;"
"pageextension;52193534;""CF Availability by Periods"" ;"
"pageextension;52193535;""Assembly Order"" ;"
"pageextension;52193536;""Assembly Order Subform"" ;"
"pageextension;52193537;""Component - Item FactBox"" ;"
"pageextension;52193538;""Available - Assembly Headers"" ;"
"pageextension;52193539;""Time Sheet"" ;"
"pageextension;52193540;""Time Sheet List"" ;"
"pageextension;52193541;""Manager Time Sheet"" ;"
"pageextension;52193542;""Manager Time Sheet by Job"" ;"
"pageextension;52193543;""Job Task Lines"" ;"
"pageextension;52193544;""Job Planning Lines"" ;"
"pageextension;52193545;""Job Invoices"" ;"
"pageextension;52193546;""Copy Job"" ;"
"pageextension;52193547;""Cost Budget per Period"" ;"
"pageextension;52193548;""Cost Type Balance Matrix"" ;"
"pageextension;52193549;""Cost Budget per Period Matrix"" ;"
"pageextension;52193550;""Cost Bdgt. per Center Matrix"" ;"
"pageextension;52193551;""Cost Bdgt. per Object Matrix"" ;"
"pageextension;52193558;""Contact Card"" ;"
"pageextension;52193559;""Contact List"" ;"
"pageextension;52193560;""Contact Business Relations"" ;"
"pageextension;52193561;""Business Relation Contacts"" ;"
"pageextension;52193562;""Marketing Setup"" ;"
"pageextension;52193565;""Salesperson/Purchaser Card"" ;"
"pageextension;52193566;""Opportunity Card"" ;"
"pageextension;52193567;""Customer Link"" ;"
"pageextension;52193568;""Vendor Link"" ;"
"pageextension;52193569;""Bank Account Link"" ;"
"pageextension;52193570;""Sales List Archive"" ;"
"pageextension;52193571;""Purchase List Archive"" ;"
"pageextension;52193572;""Employee Card"" ;"
"pageextension;52193573;""Employee List"" ;"
"pageextension;52193574;""Human Resources Setup"" ;"
"pageextension;52193575;""Item Units of Measure"" ;"
"pageextension;52193576;""Item Availability by Event"" ;"
"pageextension;52193578;""Fixed Asset Card"" ;"
"pageextension;52193579;""Fixed Asset List"" ;"
"pageextension;52193580;""Fixed Asset Statistics"" ;"
"pageextension;52193581;""Main Asset Statistics"" ;"
"pageextension;52193582;""FA Ledger Entries"" ;"
"pageextension;52193583;""FA Posting Groups"" ;"
"pageextension;52193585;""Fixed Asset G/L Journal"" ;"
"pageextension;52193586;""FA Depreciation Books Subform"" ;"
"pageextension;52193587;""Location Card"" ;"
"pageextension;52193588;""Get Shipment Lines"" ;"
"pageextension;52193589;""Transfer Order"" ;"
"pageextension;52193590;""Transfer Order Subform"" ;"
"pageextension;52193591;""Report Selection - Inventory"" ;"
"pageextension;52193595;""Filters to Get Source Docs."" ;"
"pageextension;52193597;""Registered Put-away"" ;"
"pageextension;52193598;""Registered Pick"" ;"
"pageextension;52193599;""Item Charge Assignment (Purch)"" ;"
"pageextension;52193600;""Item Charge Assignment (Sales)"" ;"
"pageextension;52193601;""Sales Shipment Lines"" ;"
"pageextension;52193602;""Posted Sales Document Lines"" ;"
"pageextension;52193603;""Get Post.Doc - S.ShptLn Sbfrm"" ;"
"pageextension;52193604;""Get Post.Doc - S.InvLn Subform"" ;"
"pageextension;52193605;""Get Post.Doc-S.Cr.MemoLn Sbfrm"" ;"
"pageextension;52193606;""Posted Purchase Document Lines"" ;"
"pageextension;52193607;""Get Post.Doc - P.InvLn Subform"" ;"
"pageextension;52193608;""Get Post.Doc-P.Cr.MemoLn Sbfrm"" ;"
"pageextension;52193609;""BOM Structure"" ;"
"pageextension;52193610;""Item Availability by BOM Level"" ;"
"pageextension;52193611;""BOM Cost Shares"" ;"
"pageextension;52193612;""Service Order"" ;"
"pageextension;52193613;""Service Lines"" ;"
"pageextension;52193614;""Service Item Worksheet Subform"" ;"
"pageextension;52193615;""Service Credit Memo"" ;"
"pageextension;52193616;""Service Quote"" ;"
"pageextension;52193617;""Service Quote Lines"" ;"
"pageextension;52193618;""Service Statistics"" ;"
"pageextension;52193619;""Item Tracking Lines"" ;"
"pageextension;52193621;""Sales Return Order"" ;"
"pageextension;52193622;""Sales Return Order Subform"" ;"
"pageextension;52193623;""Purchase Return Order"" ;"
"pageextension;52193624;""Purchase Return Order Subform"" ;"
"pageextension;52193625;""Sales Prices"";"
"pageextension;52193626;""Purchase Prices"" ;"
"pageextension;52193627;""Purchase Line Discounts"" ;"
"pageextension;52193628;""Sales Analysis Report"" ;"
"pageextension;52193629;""Purchase Analysis Report"" ;"
"pageextension;52193630;""Inventory Analysis Report"" ;"
"pageextension;52193631;""Purchase Budget Overview"" ;"
"pageextension;52193632;""Sales Budget Overview"" ;"
"pageextension;52193633;""Available Credit"" ;"
"pageextension;52193637;""Registered Movement"" ;"
"pageextension;52193640;""Invt. Put-away Subform"" ;"
"pageextension;52193641;""Invt. Pick Subform"" ;"
"pageextension;52193642;""Invt. Movement Subform"" ;"
"pageextension;52193643;""Accounting Manager Role Center"" ;"
"pageextension;52193644;""Administrator Role Center"" ;"
"pageextension;52193645;""CEO and President Role Center"" ;"
"pageextension;52193646;""IT Operations Activities"" ;"
"pageextension;52193647;""Sales Hist. Bill-to FactBox"" ;"
"pageextension;52193648;""Customer Statistics FactBox"" ;"
"pageextension;52193649;""Service Hist. Bill-to FactBox"" ;"
"pageextension;52193650;""My Vendors"" ;"
"pageextension;52193651;""My Items"" ;"
"pageextension;52193659;""Item Statistics Matrix"" ;"
"pageextension;52193660;""Purch. Analysis by Dim Matrix"" ;"
"pageextension;52193661;""Sales Analysis by Dim Matrix"" ;"
"pageextension;52193662;""G/L Balance by Dim. Matrix"" ;"
"pageextension;52193663;""Resource Capacity Matrix"" ;"
"pageextension;52193665;""G/L Entries Dim. Overv. Matrix"" ;"
"pageextension;52193668;""MyDim Value Combinations"" ;"
"pageextension;52193669;""Dim. Value Combinations Matrix"" ;"
"pageextension;52193670;""Opportunities Matrix"" ;"
"pageextension;52193673;""Sales Invoice List"" ;"
"pageextension;52193674;""Blanket Sales Orders"" ;"
"pageextension;52193675;""Sales Return Order List"" ;"
"pageextension;52193676;""Sales Order List"" ;"
"pageextension;52193677;""Purchase Order List"" ;"
"pageextension;52193678;""Purchase Invoices"" ;"
"pageextension;52193679;""Blanket Purchase Orders"" ;"
"pageextension;52193680;""Purchase Return Order List"" ;"
"pageextension;52193681;""Firm Planned Prod. Orders"" ;"
"pageextension;52193682;""Released Production Orders"" ;"
"pageextension;52193683;""Finished Production Orders"" ;"
"pageextension;52193684;""Purchase Quote Archives"" ;"
"pageextension;52193685;""Purchase Order Archives"" ;"
"pageextension;52193686;""Sales Quote Archives"" ;"
"pageextension;52193687;""Sales Order Archives"" ;"
"report;50018;""PR Bank Summary Report"";"
"report;50020;""PR iTax Report Final"";"
"report;50027;""PR NSSF Report"";"
"report;50030;""PR Housing Levy"";"
"report;50044;""Functional Establishment Plan"";"
"report;50047;""Employee Exits"";"
"report;50048;""Bank Summary Report"";"
"report;50049;""Payroll Variance Summary"";"
"report;50051;""Bank Net Salary Listing"";"
report;50052;NITA;
report;50053;HELB1;
report;50054;PCA;
"report;50055;""Master Data"";"
"report;50056;""Third Party Deductions Individ"";"
"report;50057;""Self Sponsored Training Applic"";"
"report;50062;""PR Itax Car Benefits"";"
"report;50083;""Third Party Deductions2"";"
"report;50112;""PR Salary Per Scale"";"
"report;50113;""PR Payroll Summary By Grade"";"
"report;50153;""PR Individual Payslip"";"
"report;50156;""PR Master Roll Report"";"
"report;50162;""PR Pension Report"";"
"report;50167;""PR Company Payslip Summary"";"
"report;50178;""PR Deductions Summary"";"
"report;50310;""Company Payroll Summary 3"";"
"report;50320;""P9 Report (Final)"";"
"report;50321;""P10A."";"
"report;50744;""HR Leave Adjustments"";"
"report;51026;""PR NHIF Report"";"
"report;52193423;""Member Stament"";"
"report;52193424;""Memb Statment1"";"
"report;52193425;""Next of Kin Bosa"";"
"report;52193426;""Loan Defaulter"";"
"report;52193427;""Loan Register"";"
"report;52193428;""Loan Repayment Schedule1"";"
"report;52193429;""Loan Appraisal Report"";"
"report;52193430;""Register Per Emp Per Product"";"
"report;52193431;""Member Register"";"
"report;52193432;""Expected Contrib and Repayment"";"
"report;52193433;""Member Application List"";"
"report;52193434;""Member Share Balance"";"
"report;52193435;""Member Product Report"";"
"report;52193436;""Account Statement"";"
"report;52193437;""Treasury Requisition Voucher"";"
"report;52193438;""Funds Transfer Schedule"";"
"report;52193439;""Member - Balance to Date"";"
"report;52193440;""Payment Voucher"";"
report;52193441;Receipts;
"report;52193442;""Update Reference Numbers"";"
"report;52193443;""Budget Availability"";"
"report;52193444;""Purchase Requisition"";"
"report;52193445;""Store Requisition"";"
"report;52193446;""Imprest-Claim VoucherR"";"
"report;52193447;""Receipts-PS"";"
"report;52193448;""Com Statement"";"
"report;52193449;""Purchase Requisition Extended"";"
"report;52193450;""Payment Voucher-PS"";"
"report;52193451;""Loan Details"";"
"report;52193452;""Payment Vouchers"";"
"report;52193453;""Imprest-Claim Voucher"";"
"report;52193454;""Commissioner Balance Tax"";"
"report;52193455;""Commissioner Balance"";"
"report;52193456;""Generate Claims Payable"";"
"report;52193457;""Cheque ERC"";"
"report;52193458;""Generate EFT transactions"";"
"report;52193459;""Reconcile Report"";"
"report;52193460;""Reconcile Report New"";"
"report;52193461;""Payroll Spread Report-Dept"";"
"report;52193462;""Create Tax Lines"";"
"report;52193463;""Request for Quotation"";"
"report;52193464;""VAT Report"";"
"report;52193465;""Master reporter"";"
"report;52193466;""Fix Pointer Movement"";"
"report;52193467;""Employee Details"";"
"report;52193468;""Monthly Deductions"";"
"report;52193469;""Budget Details"";"
"report;52193470;""NTZDC-EFT"";"
"report;52193471;""Insert Description Payroll"";"
report;52193472;test;
"report;52193473;""Appraisal Lines"";"
report;52193474;Litigations;
"report;52193475;""Conveyance report"";"
"report;52193476;""Contract Notificatin Dates"";"
"report;52193477;""Commissioner Notifications"";"
"report;52193478;""HODs  Notifications"";"
"report;52193479;""HODs Agenda Notifications"";"
"report;52193480;""Comm Dept Notification"";"
"report;52193481;""Bench Mark Notification"";"
"report;52193482;""Litigation sources list"";"
"report;52193483;""Meeting Schedule"";"
"report;52193484;""Commissioner Financial Report"";"
"report;52193485;""Commissioner Payslip"";"
"report;52193486;""Commissioner Meetings schedule"";"
"report;52193487;""Litigation Schedule Notifice"";"
"report;52193488;""Customer Survey Satisfaction"";"
"report;52193489;""Salary scale"";"
"report;52193490;""Returned Books"";"
"report;52193491;""Lost Books"";"
"report;52193492;""Issued Books"";"
"report;52193493;""book details"";"
"report;52193494;""Book audit trail report"";"
"report;52193495;""Borrowed Books"";"
report;52193496;Files;
"report;52193497;""File movement  information."";"
"report;52193498;""Mails reports"";"
"report;52193499;""Book Analysis Rpt"";"
"report;52193500;""Stock Taking Worksheet"";"
"report;52193501;""Update loans"";"
"report;52193502;""Fix claim lines"";"
"report;52193503;""Update account mapping"";"
"report;52193504;""FA Import Check"";"
"report;52193505;""Update bank info"";"
"report;52193506;""Insert Loans"";"
"report;52193507;""Insert all deductions"";"
"report;52193508;""Effect Loan Transacts -ERC"";"
"report;52193509;""Implement Leave Entitlement"";"
"report;52193510;""Update Inventory"";"
"report;52193511;""Update DIT"";"
"report;52193512;""Jnl Line truncator"";"
"report;52193513;""Create Procurement Actions"";"
"report;52193514;""Supplier Monitoring form"";"
"report;52193515;""Tech specifations reminder"";"
"report;52193516;""Inventory Setup Update utility"";"
"report;52193517;""Approved Purchase Orders"";"
"report;52193518;""Pending LPOS"";"
"report;52193519;""Rejected  POS"";"
"report;52193520;""Procurement Plan"";"
"report;52193521;""Update Scales"";"
"report;52193522;""uPDATE OPENING BAL"";"
"report;52193523;""Generate ACCPAC Balances"";"
"report;52193524;""Job Description"";"
"report;52193525;""kcaa update"";"
"report;52193526;""fix Inventory issues"";"
"report;52193527;""Fix Loan Type"";"
"report;52193528;""Transfer to Next Period"";"
report;52193529;Fix;
"report;52193530;""Delete Aug Zero PAYEE"";"
report;52193531;Testing;
"report;52193532;""Master Roll"";"
"report;52193533;""Loan Transaction Report"";"
"report;52193534;""Master Roll Report"";"
"report;52193535;""Create Payroll Period"";"
"report;52193536;""Payroll Run"";"
"report;52193537;""1 Page Payslip New"";"
"report;52193538;""Close Pay period"";"
"report;52193539;""Loans Report"";"
"report;52193540;""Payroll Journal report Summx"";"
"report;52193541;""Transfer Journal to GL-old"";"
"report;52193542;""Master reporterx"";"
"report;52193543;""1 Page Payslip"";"
"report;52193544;""Negative Pay"";"
"report;52193545;""New Employees"";"
"report;52193546;""3 Page PaySlip"";"
"report;52193547;""Monthly PAYE Reportx"";"
"report;52193548;""P9A Report"";"
report;52193549;NHIF;
report;52193550;P10;
report;52193551;P10B;
report;52193552;P10A;
"report;52193553;""P9A (HOSP) Report"";"
"report;52193554;""Employees Removed"";"
"report;52193555;""Loan Repayment Schedulex"";"
"report;52193556;""New Payslipx"";"
"report;52193557;""New Payslip2nd"";"
"report;52193558;""NSSF Reporting"";"
"report;52193559;""NHIF reportx"";"
report;52193560;Earnings;
"report;52193561;""Allocation Report"";"
"report;52193562;""New 2 page Payslipx"";"
"report;52193563;""Pension Report"";"
"report;52193564;""Net Pay Less Than 500"";"
"report;52193565;""Institution Based Report"";"
"report;52193566;""Earnings Mass Update"";"
"report;52193567;""Payroll Reconciliation Prev"";"
"report;52193568;""Employee EFT"";"
"report;52193569;""Leave Balance"";"
"report;52193570;""New Payslip"";"
"report;52193571;""Individual Leave analysis"";"
"report;52193572;""Payroll Analysis1"";"
"report;52193573;""Commissioners Pay Advice"";"
"report;52193574;""Sacco Deductions1"";"
"report;52193575;""Sacco Deductions"";"
"report;52193576;""Training Evaluation Report"";"
"report;52193577;""Motor Report"";"
"report;52193578;""Certificate Of Service"";"
"report;52193579;""Master Roll Report A2 Format"";"
"report;52193580;""Temporary Emp. Leave Balances"";"
"report;52193581;""User Support Incidences"";"
"report;52193582;""Telecommunication Report"";"
"report;52193583;""User Incident Resolution"";"
"report;52193584;""Cheque ERC dot matrix"";"
report;52193585;HELB;
"report;52193586;""helb Report"";"
"report;52193587;""Suggest Clearance Items"";"
"report;52193588;""Employee Appraisal List"";"
"report;52193589;""Telephone Request Lines"";"
"report;52193590;""Payroll Reconciliation-Combine"";"
"report;52193591;""Payroll Recon Combined"";"
report;52193592;grades;
"report;52193593;""Performance Appraisal Mid-year"";"
"report;52193594;""salary pointers"";"
"report;52193595;""Employees with Excess Claims"";"
"report;52193596;""Employee Leaves"";"
"report;52193597;""Leave Application"";"
"report;52193598;""Transport Request"";"
"report;52193599;""Annual Training Plan"";"
"report;52193600;""Training Evaluation Form"";"
"report;52193601;""Car Tracking Info."";"
"report;52193602;""Dependants List - New"";"
"report;52193603;""Leave Recall List"";"
"report;52193604;""Employee Offs/Holidays"";"
"report;52193605;""Medical Expenditure -Inpatient"";"
"report;52193606;""Medical Expenditure -Combined"";"
"report;52193607;""New Payslipx1"";"
"report;52193608;""Medical Expenditure -Employee"";"
"report;52193609;""Medical Expenditure -Summary"";"
"report;52193610;""Dependant List"";"
"report;52193611;""Medical Exp In House-Summary"";"
"report;52193612;""Transport Report"";"
"report;52193613;""Training Bond Report"";"
"report;52193614;""Sick Off Report"";"
"report;52193615;""Employee Absence Report"";"
"report;52193616;""Conference Evaluation Report"";"
"report;52193617;""Conference Evaluation Request"";"
"report;52193618;""Leave Recalls"";"
"report;52193619;""Dependants List - New1"";"
"report;52193620;""Fix payroll"";"
"report;52193621;""insert nssf/nhif"";"
"report;52193622;""Inserting Pensions"";"
"report;52193623;""Inserting Relief"";"
report;52193624;loans;
report;52193625;Telephone;
"report;52193626;""TRUNCATE DESCRIPTION"";"
report;52193627;BullZip;
"report;52193628;""Fix it"";"
"report;52193629;""remove count"";"
"report;52193630;""Loan Balance Check"";"
"report;52193631;""DEL PLEASE"";"
"report;52193632;""update loan code"";"
"report;52193633;""update employee bank acc"";"
"report;52193634;""update June Paye"";"
"report;52193635;""Imprest claim Fix"";"
"report;52193636;""Requisition Fix"";"
"report;52193637;""Implement Claims-Imprest"";"
"report;52193638;""Test -Leave allowance"";"
"report;52193639;""Validate scales"";"
"report;52193640;""create over ded"";"
"report;52193641;""Items SETUP"";"
"report;52193642;""generate FA transactions"";"
"report;52193643;""Petty Cash Voucher"";"
"report;52193644;""Generate PV Lines"";"
"report;52193645;""AIT Form"";"
"report;52193646;""Posted Unreconciling Items1"";"
"report;52193647;""Reconciliation Statement"";"
"report;52193648;""Bank Reconciliation Close"";"
"report;52193649;""Bank Reconciliation Open"";"
"report;52193650;""Inspection Certificate"";"
"report;52193651;""Levy Report"";"
"report;52193652;""Levy Receipts"";"
"report;52193653;""Levy Receipts Report"";"
"report;52193654;""Submitted Training Report"";"
"report;52193655;""Goods Received Note"";"
"report;52193656;""Company Payslip"";"
"report;52193657;""Requisition Items per Period"";"
"report;52193658;""RFQ Rerun"";"
"report;52193659;""Receipt Report"";"
"report;52193660;""Inventory Availability-Qty"";"
"report;52193661;""Contract Types Report"";"
"report;52193662;""Contract Performance Details"";"
"report;52193663;""Contract Performance"";"
"report;52193664;""Performance Categorization"";"
"report;52193665;""Contracts Not Awarded"";"
"report;52193666;""Contract Types"";"
"report;52193667;""Contract Renewals Clause"";"
"report;52193668;""Contract Details Report"";"
"report;52193669;""Contract Time to Expiry"";"
"report;52193670;""Prequalification Category"";"
"report;52193671;""Copy Suppliers"";"
"report;52193672;""Invoice Report"";"
"report;52193673;""Accounts Suggestion"";"
"report;52193674;""Payment Due Alert"";"
report;52193675;Cheque;
report;52193676;Quotations;
"report;52193677;""Consolidate Budget"";"
"report;52193678;""Cheque Register"";"
"report;52193679;""Cheque Received"";"
"report;52193680;""Payment Remittance Advise"";"
report;52193681;CBAEFT;
report;52193682;CBAEFT2;
"report;52193683;""Save File"";"
"report;52193684;""Supplier Transactions"";"
"report;52193685;""Customer Transactions"";"
"report;52193686;""Copy Procurement Plan"";"
"report;52193687;""Requisition Dates"";"
"report;52193688;""Staff Due for Leave Allowance"";"
"report;52193689;""Staff Leave Allowance Status"";"
"report;52193690;""Leave Allowance to Payroll"";"
"report;52193691;""Transfer Med Claims to Journal"";"
"report;52193692;""Salaries Journal Summary"";"
"report;52193693;""Staff List and Skills Audit"";"
"report;52193694;""Employees Length of Service"";"
"report;52193696;""Collection Period Analysis"";"
"report;52193697;""Letter of Success"";"
"report;52193698;""Letter of Regret"";"
"report;52193699;""Sale of Tender Documents"";"
"report;52193700;""Supplier Analysis"";"
"report;52193701;""Leave Balance 1"";"
"report;52193702;""Payroll Reconciliation Report"";"
